id,birth_year,gender,tenure,industry,occupation,org_size,household,metro_or_regional,time_q4_2020,time_q4_2020_1,time_rem_2021,pref_time_2021,pref_time_future,these_questions_are_about,in_the_past_6,how_often_do_you,how_often_would_you,does_your_employer_have,how_much_of_your,thinking_about_your_employer,thinking_about_your_employer_1,thinking_about_your_employer_2,thinking_about_your_employer_3,how_do_you_feel,org_encouraged,org_prepared,org_common,permission,collaboration,thinking_about_remote_working,thinking_about_remote_working_1,do_you_think_remote,who_is_most_supportive,org_encourage_future,org_support_future,choice_future,commute_time,think_about_your_experience,caring_time,family_time,think_about_your_experience_1,commute_time_1,think_about_your_experience_2,caring_time_1,family_time_1,think_about_your_experience_3,imagine_your_employer_offered,what_is_the_biggest,have_the_following_barriers,have_the_following_barriers_1,have_the_following_barriers_2,have_the_following_barriers_3,have_the_following_barriers_4,have_the_following_barriers_5,have_the_following_barriers_6,have_the_following_barriers_7,have_the_following_barriers_8,have_the_following_barriers_9,have_the_following_barriers_10,have_the_following_barriers_11,have_the_following_barriers_12,have_the_following_barriers_13,have_the_following_barriers_14,have_the_following_barriers_15,feel_better,more_active,feel_better_1,manages_people,do_employees_you_manage,mgmt_discretion,mgmt_retain,mgmt_recruit,team_collab,mgmt_ease_remote,mgmt_poor_performers,mgmt_prepared_remote,mgmt_focus_results,mgmt_contact,productivity,now_think_about_the,major_barrier1,major_barrier2,major_barrier3,minor_barrier1,minor_barrier2,minor_barrier3,age
31,1975,female,between 1 and 5 years,other services,technicians and trades workers - skilled animal and horticultural workers,between 1 and 4,one parent family with dependent children,regional,30%,50% - about half of my time,10%,50% - about half of my time,50% - about half of my time,no,yes,30%,50% - about half of my time,unsure,,3,3,2,3,strongly positive,3,4,4,4,4,1,3,strongly positive,my direct manger(s),neither unlikely or likely,neither unlikely or likely,neither unlikely or likely,1.0,6.0,4.0,6.0,7.0,1.0,7.0,4.5,4.5,7.0,no,,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,stayed about the same,somewhat worsened,not a barrier for me,stayed about the same,not a barrier for me,stayed about the same,3,3,3,no,,,,,,,,,,,my productivity is about same when i work remotely,,interruptions,lack of privacy,difficulty innovating,difficulty collaborating with remote colleagues,connectivity/internet issues,connectivity/internet issues,46
32,1979,female,between 1 and 5 years,information media and telecommunications,professionals - ict professionals,between 20 and 199,couple with no dependent children,metro,100% - i spent all of my time remote working,100% - all of my time,100% - i spent all of my time remote working,100% - all of my time,100% - all of my time,yes,no,,,no,,5,5,5,1,strongly positive,4,5,5,4,5,4,1,somewhat positive,they are about the same,somewhat likely,somewhat likely,somewhat likely,2.0,8.0,1.0,4.0,9.0,1.0,8.0,1.0,6.0,8.0,no,,stayed about the same,somewhat improved,somewhat improved,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,not a barrier for me,stayed about the same,somewhat worsened,not a barrier for me,stayed about the same,not a barrier for me,significantly worsened,3,3,4,yes,yes,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,im 30% more productive when working remotely,im 30% more productive when working remotely,,,,,,,42
33,1983,female,between 6 and 12 months,construction,professionals - education professionals,between 5 and 19,couple with dependent children,metro,20%,40%,30%,20%,30%,no,yes,50% - about half of my time,50% - about half of my time,yes,30%,3,4,5,3,neither positive nor negative,3,3,3,4,4,3,4,somewhat positive,senior leadership,neither unlikely or likely,neither unlikely or likely,neither unlikely or likely,2.0,8.0,4.0,2.0,8.0,2.0,8.0,3.0,3.0,8.0,yes,0.2,significantly worsened,somewhat worsened,somewhat worsened,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,stayed about the same,significantly worsened,stayed about the same,stayed about the same,somewhat worsened,significantly worsened,somewhat worsened,somewhat worsened,significantly worsened,5,4,4,yes,yes,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,im 10% more productive when working remotely,im 10% more productive when working remotely,,,,,,,38
34,1974,i would rather not say,more than 5 years,"professional, scientific and technical",professionals - ict professionals,between 20 and 199,multiple family household,metro,100% - i spent all of my time remote working,100% - all of my time,60%,100% - all of my time,90%,yes,no,,,no,,5,5,5,5,strongly positive,3,5,4,4,4,1,2,somewhat positive,they are about the same,somewhat unlikely,somewhat likely,somewhat unlikely,2.0,7.0,2.0,6.0,7.0,0.0,9.0,2.0,6.0,7.0,no,,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,3,4,3,no,,,,,,,,,,,im 20% more productive when working remotely,,interruptions,lack of privacy,interruptions,noisy work environment,connectivity/internet issues,connectivity/internet issues,47
35,1967,male,more than 5 years,"rental, hiring and real estate","managers - chief executives, general managers and legislators",between 1 and 4,other one family household,regional,20%,20%,20%,20%,20%,no,yes,20%,20%,yes,80%,4,3,3,4,neither positive nor negative,3,3,2,4,2,3,3,neither positive nor negative,they are about the same,neither unlikely or likely,neither unlikely or likely,neither unlikely or likely,1.5,8.0,1.0,6.5,7.0,0.5,6.0,1.0,9.5,7.0,no,,somewhat improved,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,stayed about the same,2,2,4,yes,no,,,,,,,,,,im 20% less productive when working remotely,im 20% less productive when working remotely,interruptions,connectivity/internet issues,connectivity/internet issues,lack of privacy,lack of appropriate work and meeting spaces,difficulty innovating,54
36,1967,male,more than 5 years,manufacturing,"managers - chief executives, general managers and legislators",between 20 and 199,couple with dependent children,metro,less than 10% of my time,10%,80%,50% - about half of my time,20%,yes,no,,,yes,90%,4,4,4,5,strongly positive,4,4,4,5,4,2,4,somewhat positive,my direct manger(s),neither unlikely or likely,neither unlikely or likely,neither unlikely or likely,1.5,8.5,2.0,4.0,8.0,0.0,8.5,2.0,5.5,8.0,no,,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,somewhat improved,4,3,4,yes,yes,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,im 10% less productive when working remotely,im 10% less productive when working remotely,difficulty collaborating with remote colleagues,lack of appropriate work and meeting spaces,lack of appropriate work and meeting spaces,lack of privacy,lack of privacy,interruptions,54
37,1960,male,more than 5 years,other services,managers - specialist managers,between 20 and 199,couple with no dependent children,metro,100% - i spent all of my time remote working,100% - all of my time,20%,70%,50% - about half of my time,no,yes,60%,60%,yes,80%,3,5,5,2,neither positive nor negative,2,4,2,4,5,3,1,strongly positive,my direct manger(s),somewhat unlikely,somewhat likely,somewhat unlikely,3.0,8.0,1.0,4.0,8.0,0.0,10.0,1.0,5.0,8.0,no,,stayed about the same,stayed about the same,somewhat improved,somewhat improved,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,not a barrier for me,not a barrier for me,stayed about the same,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,4,4,3,no,,,,,,,,,,,im 50% more productive when working remotely (or more),,,,,,,,61
38,1982,male,more than 5 years,"transport, postal and warehousing","managers - chief executives, general managers and legislators",between 5 and 19,couple with no dependent children,metro,10%,50% - about half of my time,40%,60%,70%,yes,yes,50% - about half of my time,70%,yes,30%,4,4,4,4,strongly positive,4,1,4,4,4,2,4,strongly positive,they are about the same,very likely,very likely,very likely,2.0,7.0,4.0,3.0,8.0,2.0,7.0,3.0,4.0,8.0,no,,somewhat improved,somewhat improved,somewhat improved,significantly worsened,significantly worsened,stayed about the same,somewhat worsened,somewhat improved,somewhat worsened,somewhat worsened,somewhat improved,somewhat improved,stayed about the same,somewhat improved,stayed about the same,somewhat improved,5,5,2,yes,yes,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),difficulty collaborating with remote colleagues,lack of privacy,lack of appropriate work and meeting spaces,interruptions,connectivity/internet issues,connectivity/internet issues,39
39,1979,male,more than 5 years,"agriculture, forestry and fishing","managers - chief executives, general managers and legislators",between 5 and 19,couple with dependent children,metro,rarely or never,50% - about half of my time,rarely or never,50% - about half of my time,50% - about half of my time,no,no,,,no,,3,4,5,4,strongly positive,4,5,4,5,5,1,5,somewhat positive,they are about the same,somewhat likely,very likely,somewhat likely,2.5,8.5,2.0,3.5,7.5,0.0,8.5,2.5,5.0,8.0,no,,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,5,5,3,yes,yes,5.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,im 40% more productive when working remotely,im 40% more productive when working remotely,noisy work environment,lack of appropriate work and meeting spaces,interruptions,lack of privacy,lack of privacy,connectivity/internet issues,42
40,1962,female,between 6 and 12 months,retail trade,"professionals - design, engineering, science and transport professionals",between 1 and 4,couple with dependent children,metro,50% - i spent about half of my time remote working,90%,100% - i spent all of my time remote working,100% - all of my time,100% - all of my time,no,no,,,no,,4,5,4,5,strongly positive,4,5,5,4,5,4,5,strongly positive,senior leadership,somewhat likely,very likely,very likely,16.0,3.0,3.0,1.0,1.0,16.0,3.0,3.0,1.0,1.0,yes,1.0,significantly improved,somewhat improved,significantly improved,somewhat improved,stayed about the same,somewhat improved,significantly improved,somewhat improved,stayed about the same,somewhat improved,somewhat improved,significantly improved,somewhat improved,significantly improved,significantly improved,somewhat improved,5,5,4,yes,yes,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),,,,,,,59
41,1961,male,more than 5 years,"professional, scientific and technical","professionals - legal, social and welfare professionals",between 5 and 19,couple with dependent children,metro,20%,less than 10% of my time,10%,less than 10% of my time,less than 10% of my time,yes,yes,less than 10% of my time,less than 10% of my time,no,,5,4,4,5,strongly positive,3,4,4,5,4,1,3,neither positive nor negative,senior leadership,neither unlikely or likely,very likely,somewhat likely,1.0,8.0,3.0,5.0,7.0,1.0,8.0,3.0,5.0,7.0,no,,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,2,3,4,yes,yes,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,my productivity is about same when i work remotely,my productivity is about same when i work remotely,difficulty collaborating with remote colleagues,problems with audio-visual setup,connectivity/internet issues,noisy work environment,lack of privacy,difficulty innovating,60
42,1983,male,between 1 and 5 years,"professional, scientific and technical",professionals - health professionals,between 20 and 199,couple with dependent children,metro,10%,30%,rarely or never,i would not have preferred to work remotely,i would prefer not to work remotely,yes,yes,20%,20%,no,,5,5,5,1,strongly positive,5,5,5,5,5,1,5,neither positive nor negative,they are about the same,very likely,very likely,very likely,1.0,7.0,1.0,7.0,8.0,1.0,7.0,1.0,7.0,8.0,no,,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,1,1,5,yes,yes,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,my productivity is about same when i work remotely,my productivity is about same when i work remotely,difficulty collaborating with remote colleagues,lack of privacy,difficulty innovating,interruptions,connectivity/internet issues,lack of appropriate work and meeting spaces,38
43,1965,male,between 1 and 5 years,construction,"professionals - design, engineering, science and transport professionals",between 20 and 199,couple with no dependent children,metro,90%,90%,10%,90%,50% - about half of my time,yes,no,,,yes,90%,3,3,3,4,somewhat positive,2,4,3,4,4,3,5,somewhat positive,my direct manger(s),somewhat unlikely,neither unlikely or likely,neither unlikely or likely,4.0,8.0,1.0,4.0,7.0,0.0,10.0,1.5,4.5,8.0,no,,somewhat improved,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat worsened,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat improved,somewhat worsened,stayed about the same,stayed about the same,somewhat improved,5,4,4,no,,,,,,,,,,,im 50% more productive when working remotely (or more),,,,,,,,56
44,1981,female,between 6 and 12 months,information media and telecommunications,professionals - ict professionals,more than 200,single person,metro,50% - i spent about half of my time remote working,50% - about half of my time,50% - i spent about half of my time remote working,50% - about half of my time,50% - about half of my time,no,yes,50% - about half of my time,50% - about half of my time,yes,50% - about half of my time,4,4,4,4,somewhat positive,3,2,4,2,2,2,3,somewhat positive,my direct manger(s),somewhat likely,somewhat likely,somewhat likely,2.0,8.0,2.0,6.0,6.0,1.0,8.0,3.0,4.0,8.0,no,,not a barrier for me,somewhat improved,somewhat improved,not a barrier for me,not a barrier for me,somewhat improved,somewhat improved,stayed about the same,stayed about the same,not a barrier for me,somewhat improved,somewhat improved,not a barrier for me,stayed about the same,not a barrier for me,stayed about the same,4,4,4,no,,,,,,,,,,,im 50% more productive when working remotely (or more),,,,,,,,40
